MSOA code,MSOA name,Local authority code,Local authority name,Total annual income,Upper confidence limit,Lower confidence limit,Confidence interval,latitude_left,longitude_left,geometry,cluster_left,index_right,name,rating,ratingCount,priceRanges,category,address,postcode,admin_district,admin_county,latitude_right,longitude_right,country,priceRangeAvg,cluster_right,restaurant_density,avg_restaurant_rating
E02003527,Portsmouth 004,E06000044,Portsmouth," 47,800 "," 56,300 "," 40,600 "," 15,700 ",50.83404380558829,-1.1169662951045276,POINT (-1.1169662951045276 50.83404380558829),2,19,Casa Brasil Portsmouth,4.4,2754.0,20–40,Brazilian restaurant,"44-45 The Boardwalk, Portsmouth PO6 4TP",PO6 4TP,Portsmouth, Hampshire,50.84086,-1.097076,England,30.0,4,366,4.4
E02003527,Portsmouth 004,E06000044,Portsmouth," 47,800 "," 56,300 "," 40,600 "," 15,700 ",50.83404380558829,-1.1169662951045276,POINT (-1.1169662951045276 50.83404380558829),2,19,Casa Brasil Portsmouth,4.4,2754.0,20–40,Brazilian restaurant,"44-45 The Boardwalk, Portsmouth PO6 4TP",PO6 4TP,Portsmouth, Hampshire,50.84086,-1.097076,England,30.0,4,366,4.4
E02003527,Portsmouth 004,E06000044,Portsmouth," 47,800 "," 56,300 "," 40,600 "," 15,700 ",50.83404380558829,-1.1169662951045276,POINT (-1.1169662951045276 50.83404380558829),2,19,Casa Brasil Portsmouth,4.4,2754.0,20–40,Brazilian restaurant,"44-45 The Boardwalk, Portsmouth PO6 4TP",PO6 4TP,Portsmouth, Hampshire,50.84086,-1.097076,England,30.0,4,366,4.4
E02003527,Portsmouth 004,E06000044,Portsmouth," 47,800 "," 56,300 "," 40,600 "," 15,700 ",50.83404380558829,-1.1169662951045276,POINT (-1.1169662951045276 50.83404380558829),2,19,Casa Brasil Portsmouth,4.4,2754.0,20–40,Brazilian restaurant,"44-45 The Boardwalk, Portsmouth PO6 4TP",PO6 4TP,Portsmouth, Hampshire,50.84086,-1.097076,England,30.0,4,366,4.4
E02003527,Portsmouth 004,E06000044,Portsmouth," 47,800 "," 56,300 "," 40,600 "," 15,700 ",50.83404380558829,-1.1169662951045276,POINT (-1.1169662951045276 50.83404380558829),2,19,Casa Brasil Portsmouth,4.4,2754.0,20–40,Brazilian restaurant,"44-45 The Boardwalk, Portsmouth PO6 4TP",PO6 4TP,Portsmouth, Hampshire,50.84086,-1.097076,England,30.0,4,366,4.4
E02003527,Portsmouth 004,E06000044,Portsmouth," 47,800 "," 56,300 "," 40,600 "," 15,700 ",50.83404380558829,-1.1169662951045276,POINT (-1.1169662951045276 50.83404380558829),2,19,Casa Brasil Portsmouth,4.4,2754.0,20–40,Brazilian restaurant,"44-45 The Boardwalk, Portsmouth PO6 4TP",PO6 4TP,Portsmouth, Hampshire,50.84086,-1.097076,England,30.0,4,366,4.4
E02003527,Portsmouth 004,E06000044,Portsmouth," 47,800 "," 56,300 "," 40,600 "," 15,700 ",50.83404380558829,-1.1169662951045276,POINT (-1.1169662951045276 50.83404380558829),2,19,Casa Brasil Portsmouth,4.4,2754.0,20–40,Brazilian restaurant,"44-45 The Boardwalk, Portsmouth PO6 4TP",PO6 4TP,Portsmouth, Hampshire,50.84086,-1.097076,England,30.0,4,366,4.4
E02003527,Portsmouth 004,E06000044,Portsmouth," 47,800 "," 56,300 "," 40,600 "," 15,700 ",50.83404380558829,-1.1169662951045276,POINT (-1.1169662951045276 50.83404380558829),2,19,Casa Brasil Portsmouth,4.4,2754.0,20–40,Brazilian restaurant,"44-45 The Boardwalk, Portsmouth PO6 4TP",PO6 4TP,Portsmouth, Hampshire,50.84086,-1.097076,England,30.0,4,366,4.4
E02003527,Portsmouth 004,E06000044,Portsmouth," 47,800 "," 56,300 "," 40,600 "," 15,700 ",50.83404380558829,-1.1169662951045276,POINT (-1.1169662951045276 50.83404380558829),2,19,Casa Brasil Portsmouth,4.4,2754.0,20–40,Brazilian restaurant,"44-45 The Boardwalk, Portsmouth PO6 4TP",PO6 4TP,Portsmouth, Hampshire,50.84086,-1.097076,England,30.0,4,366,4.4
E02003527,Portsmouth 004,E06000044,Portsmouth," 47,800 "," 56,300 "," 40,600 "," 15,700 ",50.83404380558829,-1.1169662951045276,POINT (-1.1169662951045276 50.83404380558829),2,19,Casa Brasil Portsmouth,4.4,2754.0,20–40,Brazilian restaurant,"44-45 The Boardwalk, Portsmouth PO6 4TP",PO6 4TP,Portsmouth, Hampshire,50.84086,-1.097076,England,30.0,4,366,4.4
E02003527,Portsmouth 004,E06000044,Portsmouth," 47,800 "," 56,300 "," 40,600 "," 15,700 ",50.83404380558829,-1.1169662951045276,POINT (-1.1169662951045276 50.83404380558829),2,19,Casa Brasil Portsmouth,4.4,2754.0,20–40,Brazilian restaurant,"44-45 The Boardwalk, Portsmouth PO6 4TP",PO6 4TP,Portsmouth, Hampshire,50.84086,-1.097076,England,30.0,4,366,4.4
E02003527,Portsmouth 004,E06000044,Portsmouth," 47,800 "," 56,300 "," 40,600 "," 15,700 ",50.83404380558829,-1.1169662951045276,POINT (-1.1169662951045276 50.83404380558829),2,19,Casa Brasil Portsmouth,4.4,2754.0,20–40,Brazilian restaurant,"44-45 The Boardwalk, Portsmouth PO6 4TP",PO6 4TP,Portsmouth, Hampshire,50.84086,-1.097076,England,30.0,4,366,4.4
E02003527,Portsmouth 004,E06000044,Portsmouth," 47,800 "," 56,300 "," 40,600 "," 15,700 ",50.83404380558829,-1.1169662951045276,POINT (-1.1169662951045276 50.83404380558829),2,19,Casa Brasil Portsmouth,4.4,2754.0,20–40,Brazilian restaurant,"44-45 The Boardwalk, Portsmouth PO6 4TP",PO6 4TP,Portsmouth, Hampshire,50.84086,-1.097076,England,30.0,4,366,4.4
E02003527,Portsmouth 004,E06000044,Portsmouth," 47,800 "," 56,300 "," 40,600 "," 15,700 ",50.83404380558829,-1.1169662951045276,POINT (-1.1169662951045276 50.83404380558829),2,19,Casa Brasil Portsmouth,4.4,2754.0,20–40,Brazilian restaurant,"44-45 The Boardwalk, Portsmouth PO6 4TP",PO6 4TP,Portsmouth, Hampshire,50.84086,-1.097076,England,30.0,4,366,4.4
E02003527,Portsmouth 004,E06000044,Portsmouth," 47,800 "," 56,300 "," 40,600 "," 15,700 ",50.83404380558829,-1.1169662951045276,POINT (-1.1169662951045276 50.83404380558829),2,19,Casa Brasil Portsmouth,4.4,2754.0,20–40,Brazilian restaurant,"44-45 The Boardwalk, Portsmouth PO6 4TP",PO6 4TP,Portsmouth, Hampshire,50.84086,-1.097076,England,30.0,4,366,4.4
E02003527,Portsmouth 004,E06000044,Portsmouth," 47,800 "," 56,300 "," 40,600 "," 15,700 ",50.83404380558829,-1.1169662951045276,POINT (-1.1169662951045276 50.83404380558829),2,19,Casa Brasil Portsmouth,4.4,2754.0,20–40,Brazilian restaurant,"44-45 The Boardwalk, Portsmouth PO6 4TP",PO6 4TP,Portsmouth, Hampshire,50.84086,-1.097076,England,30.0,4,366,4.4
E02003527,Portsmouth 004,E06000044,Portsmouth," 47,800 "," 56,300 "," 40,600 "," 15,700 ",50.83404380558829,-1.1169662951045276,POINT (-1.1169662951045276 50.83404380558829),2,19,Casa Brasil Portsmouth,4.4,2754.0,20–40,Brazilian restaurant,"44-45 The Boardwalk, Portsmouth PO6 4TP",PO6 4TP,Portsmouth, Hampshire,50.84086,-1.097076,England,30.0,4,366,4.4
E02003527,Portsmouth 004,E06000044,Portsmouth," 47,800 "," 56,300 "," 40,600 "," 15,700 ",50.83404380558829,-1.1169662951045276,POINT (-1.1169662951045276 50.83404380558829),2,19,Casa Brasil Portsmouth,4.4,2754.0,20–40,Brazilian restaurant,"44-45 The Boardwalk, Portsmouth PO6 4TP",PO6 4TP,Portsmouth, Hampshire,50.84086,-1.097076,England,30.0,4,366,4.4
E02003527,Portsmouth 004,E06000044,Portsmouth," 47,800 "," 56,300 "," 40,600 "," 15,700 ",50.83404380558829,-1.1169662951045276,POINT (-1.1169662951045276 50.83404380558829),2,19,Casa Brasil Portsmouth,4.4,2754.0,20–40,Brazilian restaurant,"44-45 The Boardwalk, Portsmouth PO6 4TP",PO6 4TP,Portsmouth, Hampshire,50.84086,-1.097076,England,30.0,4,366,4.4
E02003527,Portsmouth 004,E06000044,Portsmouth," 47,800 "," 56,300 "," 40,600 "," 15,700 ",50.83404380558829,-1.1169662951045276,POINT (-1.1169662951045276 50.83404380558829),2,19,Casa Brasil Portsmouth,4.4,2754.0,20–40,Brazilian restaurant,"44-45 The Boardwalk, Portsmouth PO6 4TP",PO6 4TP,Portsmouth, Hampshire,50.84086,-1.097076,England,30.0,4,366,4.4
E02003527,Portsmouth 004,E06000044,Portsmouth," 47,800 "," 56,300 "," 40,600 "," 15,700 ",50.83404380558829,-1.1169662951045276,POINT (-1.1169662951045276 50.83404380558829),2,19,Casa Brasil Portsmouth,4.4,2754.0,20–40,Brazilian restaurant,"44-45 The Boardwalk, Portsmouth PO6 4TP",PO6 4TP,Portsmouth, Hampshire,50.84086,-1.097076,England,30.0,4,366,4.4
E02003527,Portsmouth 004,E06000044,Portsmouth," 47,800 "," 56,300 "," 40,600 "," 15,700 ",50.83404380558829,-1.1169662951045276,POINT (-1.1169662951045276 50.83404380558829),2,19,Casa Brasil Portsmouth,4.4,2754.0,20–40,Brazilian restaurant,"44-45 The Boardwalk, Portsmouth PO6 4TP",PO6 4TP,Portsmouth, Hampshire,50.84086,-1.097076,England,30.0,4,366,4.4
E02003527,Portsmouth 004,E06000044,Portsmouth," 47,800 "," 56,300 "," 40,600 "," 15,700 ",50.83404380558829,-1.1169662951045276,POINT (-1.1169662951045276 50.83404380558829),2,19,Casa Brasil Portsmouth,4.4,2754.0,20–40,Brazilian restaurant,"44-45 The Boardwalk, Portsmouth PO6 4TP",PO6 4TP,Portsmouth, Hampshire,50.84086,-1.097076,England,30.0,4,366,4.4
E02003527,Portsmouth 004,E06000044,Portsmouth," 47,800 "," 56,300 "," 40,600 "," 15,700 ",50.83404380558829,-1.1169662951045276,POINT (-1.1169662951045276 50.83404380558829),2,19,Casa Brasil Portsmouth,4.4,2754.0,20–40,Brazilian restaurant,"44-45 The Boardwalk, Portsmouth PO6 4TP",PO6 4TP,Portsmouth, Hampshire,50.84086,-1.097076,England,30.0,4,366,4.4
E02003527,Portsmouth 004,E06000044,Portsmouth," 47,800 "," 56,300 "," 40,600 "," 15,700 ",50.83404380558829,-1.1169662951045276,POINT (-1.1169662951045276 50.83404380558829),2,19,Casa Brasil Portsmouth,4.4,2754.0,20–40,Brazilian restaurant,"44-45 The Boardwalk, Portsmouth PO6 4TP",PO6 4TP,Portsmouth, Hampshire,50.84086,-1.097076,England,30.0,4,366,4.4
E02003527,Portsmouth 004,E06000044,Portsmouth," 47,800 "," 56,300 "," 40,600 "," 15,700 ",50.83404380558829,-1.1169662951045276,POINT (-1.1169662951045276 50.83404380558829),2,19,Casa Brasil Portsmouth,4.4,2754.0,20–40,Brazilian restaurant,"44-45 The Boardwalk, Portsmouth PO6 4TP",PO6 4TP,Portsmouth, Hampshire,50.84086,-1.097076,England,30.0,4,366,4.4
E02003527,Portsmouth 004,E06000044,Portsmouth," 47,800 "," 56,300 "," 40,600 "," 15,700 ",50.83404380558829,-1.1169662951045276,POINT (-1.1169662951045276 50.83404380558829),2,19,Casa Brasil Portsmouth,4.4,2754.0,20–40,Brazilian restaurant,"44-45 The Boardwalk, Portsmouth PO6 4TP",PO6 4TP,Portsmouth, Hampshire,50.84086,-1.097076,England,30.0,4,366,4.4
E02003527,Portsmouth 004,E06000044,Portsmouth," 47,800 "," 56,300 "," 40,600 "," 15,700 ",50.83404380558829,-1.1169662951045276,POINT (-1.1169662951045276 50.83404380558829),2,19,Casa Brasil Portsmouth,4.4,2754.0,20–40,Brazilian restaurant,"44-45 The Boardwalk, Portsmouth PO6 4TP",PO6 4TP,Portsmouth, Hampshire,50.84086,-1.097076,England,30.0,4,366,4.4
E02003527,Portsmouth 004,E06000044,Portsmouth," 47,800 "," 56,300 "," 40,600 "," 15,700 ",50.83404380558829,-1.1169662951045276,POINT (-1.1169662951045276 50.83404380558829),2,19,Casa Brasil Portsmouth,4.4,2754.0,20–40,Brazilian restaurant,"44-45 The Boardwalk, Portsmouth PO6 4TP",PO6 4TP,Portsmouth, Hampshire,50.84086,-1.097076,England,30.0,4,366,4.4
E02003527,Portsmouth 004,E06000044,Portsmouth," 47,800 "," 56,300 "," 40,600 "," 15,700 ",50.83404380558829,-1.1169662951045276,POINT (-1.1169662951045276 50.83404380558829),2,19,Casa Brasil Portsmouth,4.4,2754.0,20–40,Brazilian restaurant,"44-45 The Boardwalk, Portsmouth PO6 4TP",PO6 4TP,Portsmouth, Hampshire,50.84086,-1.097076,England,30.0,4,366,4.4
E02003527,Portsmouth 004,E06000044,Portsmouth," 47,800 "," 56,300 "," 40,600 "," 15,700 ",50.83404380558829,-1.1169662951045276,POINT (-1.1169662951045276 50.83404380558829),2,19,Casa Brasil Portsmouth,4.4,2754.0,20–40,Brazilian restaurant,"44-45 The Boardwalk, Portsmouth PO6 4TP",PO6 4TP,Portsmouth, Hampshire,50.84086,-1.097076,England,30.0,4,366,4.4
E02003527,Portsmouth 004,E06000044,Portsmouth," 47,800 "," 56,300 "," 40,600 "," 15,700 ",50.83404380558829,-1.1169662951045276,POINT (-1.1169662951045276 50.83404380558829),2,19,Casa Brasil Portsmouth,4.4,2754.0,20–40,Brazilian restaurant,"44-45 The Boardwalk, Portsmouth PO6 4TP",PO6 4TP,Portsmouth, Hampshire,50.84086,-1.097076,England,30.0,4,366,4.4
E02003527,Portsmouth 004,E06000044,Portsmouth," 47,800 "," 56,300 "," 40,600 "," 15,700 ",50.83404380558829,-1.1169662951045276,POINT (-1.1169662951045276 50.83404380558829),2,19,Casa Brasil Portsmouth,4.4,2754.0,20–40,Brazilian restaurant,"44-45 The Boardwalk, Portsmouth PO6 4TP",PO6 4TP,Portsmouth, Hampshire,50.84086,-1.097076,England,30.0,4,366,4.4
E02003527,Portsmouth 004,E06000044,Portsmouth," 47,800 "," 56,300 "," 40,600 "," 15,700 ",50.83404380558829,-1.1169662951045276,POINT (-1.1169662951045276 50.83404380558829),2,19,Casa Brasil Portsmouth,4.4,2754.0,20–40,Brazilian restaurant,"44-45 The Boardwalk, Portsmouth PO6 4TP",PO6 4TP,Portsmouth, Hampshire,50.84086,-1.097076,England,30.0,4,366,4.4
E02003527,Portsmouth 004,E06000044,Portsmouth," 47,800 "," 56,300 "," 40,600 "," 15,700 ",50.83404380558829,-1.1169662951045276,POINT (-1.1169662951045276 50.83404380558829),2,19,Casa Brasil Portsmouth,4.4,2754.0,20–40,Brazilian restaurant,"44-45 The Boardwalk, Portsmouth PO6 4TP",PO6 4TP,Portsmouth, Hampshire,50.84086,-1.097076,England,30.0,4,366,4.4
E02003527,Portsmouth 004,E06000044,Portsmouth," 47,800 "," 56,300 "," 40,600 "," 15,700 ",50.83404380558829,-1.1169662951045276,POINT (-1.1169662951045276 50.83404380558829),2,19,Casa Brasil Portsmouth,4.4,2754.0,20–40,Brazilian restaurant,"44-45 The Boardwalk, Portsmouth PO6 4TP",PO6 4TP,Portsmouth, Hampshire,50.84086,-1.097076,England,30.0,4,366,4.4
E02003527,Portsmouth 004,E06000044,Portsmouth," 47,800 "," 56,300 "," 40,600 "," 15,700 ",50.83404380558829,-1.1169662951045276,POINT (-1.1169662951045276 50.83404380558829),2,19,Casa Brasil Portsmouth,4.4,2754.0,20–40,Brazilian restaurant,"44-45 The Boardwalk, Portsmouth PO6 4TP",PO6 4TP,Portsmouth, Hampshire,50.84086,-1.097076,England,30.0,4,366,4.4
E02003527,Portsmouth 004,E06000044,Portsmouth," 47,800 "," 56,300 "," 40,600 "," 15,700 ",50.83404380558829,-1.1169662951045276,POINT (-1.1169662951045276 50.83404380558829),2,19,Casa Brasil Portsmouth,4.4,2754.0,20–40,Brazilian restaurant,"44-45 The Boardwalk, Portsmouth PO6 4TP",PO6 4TP,Portsmouth, Hampshire,50.84086,-1.097076,England,30.0,4,366,4.4
E02003527,Portsmouth 004,E06000044,Portsmouth," 47,800 "," 56,300 "," 40,600 "," 15,700 ",50.83404380558829,-1.1169662951045276,POINT (-1.1169662951045276 50.83404380558829),2,19,Casa Brasil Portsmouth,4.4,2754.0,20–40,Brazilian restaurant,"44-45 The Boardwalk, Portsmouth PO6 4TP",PO6 4TP,Portsmouth, Hampshire,50.84086,-1.097076,England,30.0,4,366,4.4
E02003527,Portsmouth 004,E06000044,Portsmouth," 47,800 "," 56,300 "," 40,600 "," 15,700 ",50.83404380558829,-1.1169662951045276,POINT (-1.1169662951045276 50.83404380558829),2,19,Casa Brasil Portsmouth,4.4,2754.0,20–40,Brazilian restaurant,"44-45 The Boardwalk, Portsmouth PO6 4TP",PO6 4TP,Portsmouth, Hampshire,50.84086,-1.097076,England,30.0,4,366,4.4
E02003527,Portsmouth 004,E06000044,Portsmouth," 47,800 "," 56,300 "," 40,600 "," 15,700 ",50.83404380558829,-1.1169662951045276,POINT (-1.1169662951045276 50.83404380558829),2,19,Casa Brasil Portsmouth,4.4,2754.0,20–40,Brazilian restaurant,"44-45 The Boardwalk, Portsmouth PO6 4TP",PO6 4TP,Portsmouth, Hampshire,50.84086,-1.097076,England,30.0,4,366,4.4
E02003527,Portsmouth 004,E06000044,Portsmouth," 47,800 "," 56,300 "," 40,600 "," 15,700 ",50.83404380558829,-1.1169662951045276,POINT (-1.1169662951045276 50.83404380558829),2,19,Casa Brasil Portsmouth,4.4,2754.0,20–40,Brazilian restaurant,"44-45 The Boardwalk, Portsmouth PO6 4TP",PO6 4TP,Portsmouth, Hampshire,50.84086,-1.097076,England,30.0,4,366,4.4
E02003527,Portsmouth 004,E06000044,Portsmouth," 47,800 "," 56,300 "," 40,600 "," 15,700 ",50.83404380558829,-1.1169662951045276,POINT (-1.1169662951045276 50.83404380558829),2,19,Casa Brasil Portsmouth,4.4,2754.0,20–40,Brazilian restaurant,"44-45 The Boardwalk, Portsmouth PO6 4TP",PO6 4TP,Portsmouth, Hampshire,50.84086,-1.097076,England,30.0,4,366,4.4
E02003527,Portsmouth 004,E06000044,Portsmouth," 47,800 "," 56,300 "," 40,600 "," 15,700 ",50.83404380558829,-1.1169662951045276,POINT (-1.1169662951045276 50.83404380558829),2,19,Casa Brasil Portsmouth,4.4,2754.0,20–40,Brazilian restaurant,"44-45 The Boardwalk, Portsmouth PO6 4TP",PO6 4TP,Portsmouth, Hampshire,50.84086,-1.097076,England,30.0,4,366,4.4
E02003527,Portsmouth 004,E06000044,Portsmouth," 47,800 "," 56,300 "," 40,600 "," 15,700 ",50.83404380558829,-1.1169662951045276,POINT (-1.1169662951045276 50.83404380558829),2,19,Casa Brasil Portsmouth,4.4,2754.0,20–40,Brazilian restaurant,"44-45 The Boardwalk, Portsmouth PO6 4TP",PO6 4TP,Portsmouth, Hampshire,50.84086,-1.097076,England,30.0,4,366,4.4
E02003527,Portsmouth 004,E06000044,Portsmouth," 47,800 "," 56,300 "," 40,600 "," 15,700 ",50.83404380558829,-1.1169662951045276,POINT (-1.1169662951045276 50.83404380558829),2,19,Casa Brasil Portsmouth,4.4,2754.0,20–40,Brazilian restaurant,"44-45 The Boardwalk, Portsmouth PO6 4TP",PO6 4TP,Portsmouth, Hampshire,50.84086,-1.097076,England,30.0,4,366,4.4
E02003527,Portsmouth 004,E06000044,Portsmouth," 47,800 "," 56,300 "," 40,600 "," 15,700 ",50.83404380558829,-1.1169662951045276,POINT (-1.1169662951045276 50.83404380558829),2,19,Casa Brasil Portsmouth,4.4,2754.0,20–40,Brazilian restaurant,"44-45 The Boardwalk, Portsmouth PO6 4TP",PO6 4TP,Portsmouth, Hampshire,50.84086,-1.097076,England,30.0,4,366,4.4
E02003527,Portsmouth 004,E06000044,Portsmouth," 47,800 "," 56,300 "," 40,600 "," 15,700 ",50.83404380558829,-1.1169662951045276,POINT (-1.1169662951045276 50.83404380558829),2,19,Casa Brasil Portsmouth,4.4,2754.0,20–40,Brazilian restaurant,"44-45 The Boardwalk, Portsmouth PO6 4TP",PO6 4TP,Portsmouth, Hampshire,50.84086,-1.097076,England,30.0,4,366,4.4
E02003527,Portsmouth 004,E06000044,Portsmouth," 47,800 "," 56,300 "," 40,600 "," 15,700 ",50.83404380558829,-1.1169662951045276,POINT (-1.1169662951045276 50.83404380558829),2,19,Casa Brasil Portsmouth,4.4,2754.0,20–40,Brazilian restaurant,"44-45 The Boardwalk, Portsmouth PO6 4TP",PO6 4TP,Portsmouth, Hampshire,50.84086,-1.097076,England,30.0,4,366,4.4
E02003527,Portsmouth 004,E06000044,Portsmouth," 47,800 "," 56,300 "," 40,600 "," 15,700 ",50.83404380558829,-1.1169662951045276,POINT (-1.1169662951045276 50.83404380558829),2,19,Casa Brasil Portsmouth,4.4,2754.0,20–40,Brazilian restaurant,"44-45 The Boardwalk, Portsmouth PO6 4TP",PO6 4TP,Portsmouth, Hampshire,50.84086,-1.097076,England,30.0,4,366,4.4
E02003527,Portsmouth 004,E06000044,Portsmouth," 47,800 "," 56,300 "," 40,600 "," 15,700 ",50.83404380558829,-1.1169662951045276,POINT (-1.1169662951045276 50.83404380558829),2,19,Casa Brasil Portsmouth,4.4,2754.0,20–40,Brazilian restaurant,"44-45 The Boardwalk, Portsmouth PO6 4TP",PO6 4TP,Portsmouth, Hampshire,50.84086,-1.097076,England,30.0,4,366,4.4
E02003527,Portsmouth 004,E06000044,Portsmouth," 47,800 "," 56,300 "," 40,600 "," 15,700 ",50.83404380558829,-1.1169662951045276,POINT (-1.1169662951045276 50.83404380558829),2,19,Casa Brasil Portsmouth,4.4,2754.0,20–40,Brazilian restaurant,"44-45 The Boardwalk, Portsmouth PO6 4TP",PO6 4TP,Portsmouth, Hampshire,50.84086,-1.097076,England,30.0,4,366,4.4
E02003527,Portsmouth 004,E06000044,Portsmouth," 47,800 "," 56,300 "," 40,600 "," 15,700 ",50.83404380558829,-1.1169662951045276,POINT (-1.1169662951045276 50.83404380558829),2,19,Casa Brasil Portsmouth,4.4,2754.0,20–40,Brazilian restaurant,"44-45 The Boardwalk, Portsmouth PO6 4TP",PO6 4TP,Portsmouth, Hampshire,50.84086,-1.097076,England,30.0,4,366,4.4
E02003527,Portsmouth 004,E06000044,Portsmouth," 47,800 "," 56,300 "," 40,600 "," 15,700 ",50.83404380558829,-1.1169662951045276,POINT (-1.1169662951045276 50.83404380558829),2,19,Casa Brasil Portsmouth,4.4,2754.0,20–40,Brazilian restaurant,"44-45 The Boardwalk, Portsmouth PO6 4TP",PO6 4TP,Portsmouth, Hampshire,50.84086,-1.097076,England,30.0,4,366,4.4
E02003527,Portsmouth 004,E06000044,Portsmouth," 47,800 "," 56,300 "," 40,600 "," 15,700 ",50.83404380558829,-1.1169662951045276,POINT (-1.1169662951045276 50.83404380558829),2,19,Casa Brasil Portsmouth,4.4,2754.0,20–40,Brazilian restaurant,"44-45 The Boardwalk, Portsmouth PO6 4TP",PO6 4TP,Portsmouth, Hampshire,50.84086,-1.097076,England,30.0,4,366,4.4
E02003527,Portsmouth 004,E06000044,Portsmouth," 47,800 "," 56,300 "," 40,600 "," 15,700 ",50.83404380558829,-1.1169662951045276,POINT (-1.1169662951045276 50.83404380558829),2,19,Casa Brasil Portsmouth,4.4,2754.0,20–40,Brazilian restaurant,"44-45 The Boardwalk, Portsmouth PO6 4TP",PO6 4TP,Portsmouth, Hampshire,50.84086,-1.097076,England,30.0,4,366,4.4
E02003527,Portsmouth 004,E06000044,Portsmouth," 47,800 "," 56,300 "," 40,600 "," 15,700 ",50.83404380558829,-1.1169662951045276,POINT (-1.1169662951045276 50.83404380558829),2,19,Casa Brasil Portsmouth,4.4,2754.0,20–40,Brazilian restaurant,"44-45 The Boardwalk, Portsmouth PO6 4TP",PO6 4TP,Portsmouth, Hampshire,50.84086,-1.097076,England,30.0,4,366,4.4
E02003527,Portsmouth 004,E06000044,Portsmouth," 47,800 "," 56,300 "," 40,600 "," 15,700 ",50.83404380558829,-1.1169662951045276,POINT (-1.1169662951045276 50.83404380558829),2,19,Casa Brasil Portsmouth,4.4,2754.0,20–40,Brazilian restaurant,"44-45 The Boardwalk, Portsmouth PO6 4TP",PO6 4TP,Portsmouth, Hampshire,50.84086,-1.097076,England,30.0,4,366,4.4
E02003527,Portsmouth 004,E06000044,Portsmouth," 47,800 "," 56,300 "," 40,600 "," 15,700 ",50.83404380558829,-1.1169662951045276,POINT (-1.1169662951045276 50.83404380558829),2,19,Casa Brasil Portsmouth,4.4,2754.0,20–40,Brazilian restaurant,"44-45 The Boardwalk, Portsmouth PO6 4TP",PO6 4TP,Portsmouth, Hampshire,50.84086,-1.097076,England,30.0,4,366,4.4
E02003527,Portsmouth 004,E06000044,Portsmouth," 47,800 "," 56,300 "," 40,600 "," 15,700 ",50.83404380558829,-1.1169662951045276,POINT (-1.1169662951045276 50.83404380558829),2,19,Casa Brasil Portsmouth,4.4,2754.0,20–40,Brazilian restaurant,"44-45 The Boardwalk, Portsmouth PO6 4TP",PO6 4TP,Portsmouth, Hampshire,50.84086,-1.097076,England,30.0,4,366,4.4
E02003527,Portsmouth 004,E06000044,Portsmouth," 47,800 "," 56,300 "," 40,600 "," 15,700 ",50.83404380558829,-1.1169662951045276,POINT (-1.1169662951045276 50.83404380558829),2,19,Casa Brasil Portsmouth,4.4,2754.0,20–40,Brazilian restaurant,"44-45 The Boardwalk, Portsmouth PO6 4TP",PO6 4TP,Portsmouth, Hampshire,50.84086,-1.097076,England,30.0,4,366,4.4
E02003527,Portsmouth 004,E06000044,Portsmouth," 47,800 "," 56,300 "," 40,600 "," 15,700 ",50.83404380558829,-1.1169662951045276,POINT (-1.1169662951045276 50.83404380558829),2,19,Casa Brasil Portsmouth,4.4,2754.0,20–40,Brazilian restaurant,"44-45 The Boardwalk, Portsmouth PO6 4TP",PO6 4TP,Portsmouth, Hampshire,50.84086,-1.097076,England,30.0,4,366,4.4
E02003527,Portsmouth 004,E06000044,Portsmouth," 47,800 "," 56,300 "," 40,600 "," 15,700 ",50.83404380558829,-1.1169662951045276,POINT (-1.1169662951045276 50.83404380558829),2,19,Casa Brasil Portsmouth,4.4,2754.0,20–40,Brazilian restaurant,"44-45 The Boardwalk, Portsmouth PO6 4TP",PO6 4TP,Portsmouth, Hampshire,50.84086,-1.097076,England,30.0,4,366,4.4
E02003527,Portsmouth 004,E06000044,Portsmouth," 47,800 "," 56,300 "," 40,600 "," 15,700 ",50.83404380558829,-1.1169662951045276,POINT (-1.1169662951045276 50.83404380558829),2,19,Casa Brasil Portsmouth,4.4,2754.0,20–40,Brazilian restaurant,"44-45 The Boardwalk, Portsmouth PO6 4TP",PO6 4TP,Portsmouth, Hampshire,50.84086,-1.097076,England,30.0,4,366,4.4
E02003527,Portsmouth 004,E06000044,Portsmouth," 47,800 "," 56,300 "," 40,600 "," 15,700 ",50.83404380558829,-1.1169662951045276,POINT (-1.1169662951045276 50.83404380558829),2,19,Casa Brasil Portsmouth,4.4,2754.0,20–40,Brazilian restaurant,"44-45 The Boardwalk, Portsmouth PO6 4TP",PO6 4TP,Portsmouth, Hampshire,50.84086,-1.097076,England,30.0,4,366,4.4
E02003527,Portsmouth 004,E06000044,Portsmouth," 47,800 "," 56,300 "," 40,600 "," 15,700 ",50.83404380558829,-1.1169662951045276,POINT (-1.1169662951045276 50.83404380558829),2,19,Casa Brasil Portsmouth,4.4,2754.0,20–40,Brazilian restaurant,"44-45 The Boardwalk, Portsmouth PO6 4TP",PO6 4TP,Portsmouth, Hampshire,50.84086,-1.097076,England,30.0,4,366,4.4
